,Unnamed: 0,timestamp,P1,P2,pressure,temperature,humidity,sds_sensor,lat,lon,sealevel_alt,surface_alt,nearest_park,nearest_road,nearest_indust,temp_meteo,pres_meteo,hum_meteo,wind_direction,wind_speed,precipitation,prec_amount,prec_time,visibility,dew_point_temp,pred,low_bound,up_bound
3008,11250,2021-06-13 04:00:00+00:00,10.250909090909092,8.503181818181817,97763.20727272726,18.757272727272728,68.3359090909091,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.5,99164.9036,55.0,"Ветер, дующий с северо-северо-запада",1.0,,Осадков нет,12,10.0,13.1,8.053866425234974,37.4525741710211,37.452574170983546
3009,11251,2021-06-13 05:00:00+00:00,5.46625,4.454166666666667,97743.84791666668,20.011666666666667,59.44291666666666,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.5,99164.9036,55.0,"Ветер, дующий с северо-северо-запада",1.0,,Осадков нет,12,10.0,13.1,8.045905225694234,37.41644043962993,37.41644043959232
3010,11252,2021-06-13 06:00:00+00:00,4.91125,3.6679166666666663,97748.22833333332,21.547500000000007,52.54666666666666,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,22.5,99164.9036,55.0,"Ветер, дующий с северо-северо-запада",1.0,,Осадков нет,12,10.0,13.1,8.039456921263263,37.38710459773295,37.387104597695284
3011,11253,2021-06-13 07:00:00+00:00,3.6025000000000005,2.6566666666666667,97791.48791666664,23.35541666666667,46.195,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.7,99204.9002,40.0,"Ветер, дующий с востоко-юго-востока",1.0,,,,10.0,11.2,6.178523614548757,28.062094736023322,28.062094735991028
3012,11254,2021-06-13 08:00:00+00:00,3.7279166666666663,2.8575,97802.82833333335,25.97458333333333,39.886666666666656,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.7,99204.9002,40.0,"Ветер, дующий с востоко-юго-востока",1.0,,,,10.0,11.2,6.855063600623454,31.278910529875432,31.278910529839685
3013,11255,2021-06-13 09:00:00+00:00,3.1630434782608696,2.345652173913044,97806.65083333332,29.34833333333333,30.6825,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.7,99204.9002,40.0,"Ветер, дующий с востоко-юго-востока",1.0,,,,10.0,11.2,6.842537390848931,31.214159792671257,31.214159792635364
3014,11256,2021-06-13 10:00:00+00:00,4.122857142857144,2.4509523809523808,97810.27449999998,31.160999999999994,27.879,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,26.2,99204.9002,39.0,"Ветер, дующий с запада",1.0,,,,10.0,11.3,6.63754118500469,30.146910905383542,30.14691090535603
3015,11257,2021-06-13 11:00:00+00:00,3.315833333333334,2.1591666666666667,97843.65833333334,31.8,26.045,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,26.2,99204.9002,39.0,"Ветер, дующий с запада",1.0,,,,10.0,11.3,5.71881430156416,25.908507662951667,25.9085076629283
3016,11258,2021-06-13 12:00:00+00:00,4.007,2.6839999999999997,97804.71454545457,33.81909090909091,23.57545454545455,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,26.2,99204.9002,39.0,"Ветер, дующий с запада",1.0,,,,10.0,11.3,8.036438726942185,37.373352484242695,37.37335248420497
3017,11259,2021-06-13 13:00:00+00:00,4.0795,3.0514999999999994,97803.51523809523,34.597142857142856,22.503333333333334,42696,55.6287228,37.47536302,249.83108188823377,28.831081888233772,1127.1336821838593,337.8799310610548,1483.2153141947524,25.3,99204.9002,38.0,"Ветер, дующий с востоко-юго-востока",1.0,,Осадков нет,12,10.0,9.8,5.697981820514235,25.830220310941048,25.83022031091752
